ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
67262243091386368|25219782|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:rasca(-1) ; score:-1;"|"É caso para dizer que ele deve estar um bocadito à rasca .... RT @sls_73: Louçã está chegar rapidamente ao se… (cont) http://deck.ly/~1NnUg"|"é caso para dizer que ele deve estar um bocadito à rasca .... rt @sls_73: louçã está chegar rapidamente ao se… (cont) http://deck.ly/~1nnug"
67261473939931136|17745219|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:cacete(-1) honra(1) ; score:0;"|"acho q vou fazer um cacete em honra do Louçã. @.@"|"acho q vou fazer um cacete em honra do louçã. @.@"
67260579882090496|17790388|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:politico(0) triste(-1) ; score:-1;"|"RT @sls_73: Louçã está chegar rapidamente ao seu falecimento politico. Triste ver"|"rt @sls_73: louçã está chegar rapidamente ao seu falecimento politico. triste ver"
67250940276772864|211547050|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:descontente(-1) ; score:-1;"|"(Antena 1)  Louçã discursa para eleitorado descontente http://dlvr.it/R2Nhz"|"(antena 1)  louçã discursa para eleitorado descontente http://dlvr.it/r2nhz"
67233792355610626|42011097|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:centristas(0) sociais-democratas(0) ; score:0;"|"[Publico]  Louçã pede voto a sociais-democratas e centristas http://goo.gl/fb/Xzi2H"|"[publico]  louçã pede voto a sociais-democratas e centristas http://goo.gl/fb/xzi2h"
67233034625232896|140091998|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:centristas(0) sociais-democratas(0) ; score:0;"|""Louçã pede voto a sociais-democratas e centristas". E eu queria uma mansão, um iate e uma patinadora russa."|""louçã pede voto a sociais-democratas e centristas". e eu queria uma mansão, um iate e uma patinadora russa."
67220194585616384|15391813|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:representantes(0) ; score:0;"|"Lista de Louçã elege 65 representantes para a Mesa Nacional http://bit.ly/jShzRd"|"lista de louçã elege 65 representantes para a mesa nacional http://bit.ly/jshzrd"
67219341103476737|194275195|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:esquerda(0) ; score:0;"|"RT @fcancio: 'só quem vai à luta e procura convergências constrói uma esquerda grande'. louçã fala contra o be."|"rt @fcancio: 'só quem vai à luta e procura convergências constrói uma esquerda grande'. louçã fala contra o be."
67217753290964992|8665852|"flouca"|"francisco louçã"|0|"Targets: louçã,francisco louçã; sentiTokens:; score:0;"|"BE reelege Louçã sem surpresas - A lista liderada por Francisco Louçã venceu as eleições para a Mesa Nacional do Blo... http://ow.ly/1cydp6"|"be reelege louçã sem surpresas - a lista liderada por francisco_louçã venceu as eleições para a mesa nacional do blo... http://ow.ly/1cydp6"
67215014955724800|14562960|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Já puseram a Musica a tocar, Louçã! Oscars, get it?"|"já puseram a musica a tocar, louçã! oscars, get it?"
67214971251081216|140091998|"flouca"|"louçã"|1|"Targets: louçã;Regra "[VCOP] [Adj+] ? Pos""-> 'é preciso "|"Só para avisar: há um todos os anos, entre o 24 e o 26 de Abril RT @fcancio: 'é preciso um 25 d Abril novo'. Louçã e otelo, a mm conversa."|"só para avisar: há um todos os anos, entre o 24 e o 26 de abril rt @fcancio: 'é preciso um 25 d abril novo'. louçã e otelo, a mm conversa."
67214793089613824|2509551|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:rubro(0) ; score:0;"|"A densidade de "soundbites" por minuto de Louçã está ao rubro!"|"a densidade de "soundbites" por minuto de louçã está ao rubro!"
67214738450415616|24784028|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"@fcancio Isso diz o da louçã...e que é que diz o de oeiras? partiu a louça toda,aposto..."|"@fcancio isso diz o da louçã...e que é que diz o de oeiras? partiu a louça toda,aposto..."
67214706863112193|17624543|"flouca"|"louçã"|1|"Targets: louçã;Regra "[VCOP] [Adj+] ? Pos""-> 'é preciso "|"'é preciso um 25 d Abril novo'. Louçã e otelo, a mm conversa."|"'é preciso um 25 d abril novo'. louçã e otelo, a mm conversa."
67214373969592320|14562960|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:; score:0;"|"RT @fcancio: o francisco louçã quer privatizar a manif de 12 d março."|"rt @fcancio: o francisco_louçã quer privatizar a manif de 12 d março."
67214257707683840|211547050|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:vitória(1) ; score:1;"|"(Antena 1)  Moção de Louçã com vitória clara na Convenção do BE http://dlvr.it/R1tYR"|"(antena 1)  moção de louçã com vitória clara na convenção do be http://dlvr.it/r1tyr"
67213783445155840|27935844|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:representantes(0) ; score:0;"|"Lista de Louçã elege 65 representantes para Mesa Nacional http://bit.ly/j8o1xj"|"lista de louçã elege 65 representantes para mesa nacional http://bit.ly/j8o1xj"
67213566964547585|17624543|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:; score:0;"|"o francisco louçã quer privatizar a manif de 12 d março."|"o francisco_louçã quer privatizar a manif de 12 d março."
67212862795415553|71650592|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"[DN]: Louçã aquece motores para as legislativas: "O Bloco saí desta Convenção com mais força e com mais garra po... http://bit.ly/iAZzhk"|"[dn]: louçã aquece motores para as legislativas: "o bloco saí desta convenção com mais força e com mais garra po... http://bit.ly/iazzhk"
67210832920051712|14766090|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Eu ouvi mal ou o Louçã está a defender o Euro?"|"eu ouvi mal ou o louçã está a defender o euro?"
67210357525053440|18944007|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"olha o @anleite saiu na rifa do Louçã, hoje :)"|"olha o @anleite saiu na rifa do louçã, hoje :)"
67207312267427840|124139163|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:representantes(0) ; score:0;"|"Lista de Louçã elege 65 representantes para Mesa Nacional  http://xl.pt/r/jkpqsx"|"lista de louçã elege 65 representantes para mesa nacional  http://xl.pt/r/jkpqsx"
