ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
64369891096010752|20884910|"flouca"|"francisco louçã"|0|"Targets: paulo portas,francisco louçã; sentiTokens:; score:0;"|"O Garcia Pereira não se assume? RT @Gouveia: Então temos como candidatos a PM o Paulo Portas pelo CDS e Francisco Louçã pelo BE?"|"o garcia_pereira não se assume? rt @gouveia: então temos como candidatos a pm o paulo_portas pelo cds e francisco_louçã pelo be?"
64369132694552578|11862072|"flouca"|"francisco louçã"|0|"Targets: paulo portas,francisco louçã; sentiTokens:; score:0;"|"Então temos como candidatos a PM o Paulo Portas pelo CDS e Francisco Louçã pelo BE?"|"então temos como candidatos a pm o paulo_portas pelo cds e francisco_louçã pelo be?"
64249510175584256|17601785|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Até lá, férias RT @ruicruz: FMIemPortugal.com: Louçã avança propostas quando Governo iniciar negociação http://bit.ly/l0XFbt #fmi #portugal"|"até lá, férias rt @ruicruz: fmiemportugal.com: louçã avança propostas quando governo iniciar negociação http://bit.ly/l0xfbt #fmi #portugal"
64126449518514176|23011527|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"pq n? RT @miguel_rdp: @ChicodeOeiras @afn1982 @fhenriques hmmmm Louçã PM?"|"pq n? rt @miguel_rdp: @chicodeoeiras @afn1982 @fhenriques hmmmm louçã pm?"
64126350679752705|2509551|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"@ChicodeOeiras @afn1982 @fhenriques hmmmm Louçã PM?"|"@chicodeoeiras @afn1982 @fhenriques hmmmm louçã pm?"
64125699501457409|23011527|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:sério(0) ; score:0;"|"p além de PM ministro das finanças... RT @miguel_rdp: @ChicodeOeiras @afn1982 @fhenriques agora a sério, viam o Louçã como ministro de q?"|"p além de pm ministro das finanças... rt @miguel_rdp: @chicodeoeiras @afn1982 @fhenriques agora a sério, viam o louçã como ministro de q?"
64125625098715138|2509551|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:sério(0) ; score:0;"|"@ChicodeOeiras @afn1982 @fhenriques agora a sério, viam o Louçã como ministro de q?"|"@chicodeoeiras @afn1982 @fhenriques agora a sério, viam o louçã como ministro de q?"
64064551108362241|19924704|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:certo(1) coerência(1) política(0) ; score:2;"|"Este Louçã que fala sobre a coerência na política é o mesmo Louçã dos PPR, certo?"|"este louçã que fala sobre a coerência na política é o mesmo louçã dos ppr, certo?"
64064296912551936|16490124|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:boa(1) ; score:1;"|"Ah boa ainda ali está o Louçã"|"ah boa ainda ali está o louçã"
64063070917492736|17610324|"flouca"|"louçã"|-1|"Targets: louçã;Smiley: ? :) "|"O Louçã quer empresas lucrativas no Estado. Mas o lucro não é roubo? :) #rtp1"|"o louçã quer empresas lucrativas no estado. mas o lucro não é roubo? :) #rtp1"
64062048438460416|92843870|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Renegociar a divida com quem? Fundo nacionnal com que dinheiro senhor Louçã?"|"renegociar a divida com quem? fundo nacionnal com que dinheiro senhor louçã?"
64061709295427584|31459028|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:esquerda(0) ; score:0;"|"Estou a axar um espectaculo a entrevista ao Francisco Louçã...o homem perg 3 vezes cme q fazia um governo d esquerda sem o PS e dps desistiu"|"estou a axar um espectaculo a entrevista ao francisco_louçã...o homem perg 3 vezes cme q fazia um governo d esquerda sem o ps e dps desistiu"
64061089117241344|232855418|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"BE pede reunião urgente c PM qd houver propostas FMI, diz Louçã na RTP"|"be pede reunião urgente c pm qd houver propostas fmi, diz louçã na rtp"
64402987359019008|50892716|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"vote o João! “@joaomiranda: @iPedroSimoes Não perca tempo com isso. Vote no Sócrates @jcaetanodias @nunonsantos”"|"vote o joão! “@joaomiranda: @ipedrosimoes não perca tempo com isso. vote no sócrates @jcaetanodias @nunonsantos”"
64401349818843136|19083439|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"@iPedroSimoes Não perca tempo com isso. Vote no Sócrates @jcaetanodias @nunonsantos"|"@ipedrosimoes não perca tempo com isso. vote no sócrates @jcaetanodias @nunonsantos"
64399930520911872|19896045|"jsocrates"|"socras"|-1|"Targets: socras;Nickname: socras"|"Tenho é medo dos que acham Socras um criminoso mas no dia não vao votar  RT @Antmend: @nunonsantos Tenho medo dos Portugueses!"|"tenho é medo dos que acham socras um criminoso mas no dia não vao votar  rt @antmend: @nunonsantos tenho medo dos portugueses!"
64399610931707904|19290986|"jsocrates"|"josé sócrates"|-1|"Targets: josé sócrates; sentiTokens:coitado(-1) ; score:-1;"|"UM MINISTRO EM QUARENTENA: Coitado. Teixeira dos Santos foi rosto, foi nádega, foi tudo para José Sócrates Pinto... http://bit.ly/jFZxJP"|"um ministro em quarentena: coitado. teixeira_dos_santos foi rosto, foi nádega, foi tudo para josé_sócrates pinto... http://bit.ly/jfzxjp"
64398750809980929|19896045|"jsocrates"|"socras"|-1|"Targets: socras;Nickname: socras"|"Achar que os portugueses não perceberam ja que cada vez que abre a boca Socras apenas se preocupa c populismo é ingenuidade do engenheiro"|"achar que os portugueses não perceberam ja que cada vez que abre a boca socras apenas se preocupa c populismo é ingenuidade do engenheiro"
64398259707322368|20856213|"jsocrates"|"socrates"|0|"Targets: socrates; sentiTokens:cara(0) ; score:0;"|"RT @nunonsantos: Tenho para mim que a 'metralhadora' de Socrates sempre a disparar para PSD lhe vai sair cara. O Engenheiro ja nem se le ..."|"rt @nunonsantos: tenho para mim que a 'metralhadora' de socrates sempre a disparar para psd lhe vai sair cara. o engenheiro ja nem se le ..."
64398198260772864|21560458|"jsocrates"|"josé sócrates"|0|"Targets: josé sócrates; sentiTokens:; score:0;"|"A PROPÓSITO DA ENTREVISTA DE JOSÉ SÓCRATES http://bit.ly/l056Bg"|"a propósito da entrevista de josé_sócrates http://bit.ly/l056bg"
64398179302518784|19896045|"jsocrates"|"socrates"|0|"Targets: socrates; sentiTokens:cara(0) ; score:0;"|"Tenho para mim que a 'metralhadora' de Socrates sempre a disparar para PSD lhe vai sair cara. O Engenheiro ja nem se lembra dos portugueses"|"tenho para mim que a 'metralhadora' de socrates sempre a disparar para psd lhe vai sair cara. o engenheiro ja nem se lembra dos portugueses"
64398110486564864|20428049|"jsocrates"|"socretino"|-1|"Targets: socretino;Nickname: socretino"|"@andrefgarcia santana, agora socretino.. afinal é coerente"|"@andrefgarcia santana, agora socretino.. afinal é coerente"
64397959160279040|67843736|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"@noticiasrtp Portugueses exigem que PSD apresente as suas propostas - Sócrates http://bit.ly/iZBL45"|"@noticiasrtp portugueses exigem que psd apresente as suas propostas - sócrates http://bit.ly/izbl45"
64397959642628096|121176422|"jsocrates"|"josé sócrates"|0|"Targets: sócrates,josé sócrates; sentiTokens:; score:0;"|"Portugueses exigem que PSD apresente as suas propostas - Sócrates: O secretário-geral do PS, José Sócrates, afir... http://bit.ly/jWI1Ph"|"portugueses exigem que psd apresente as suas propostas - sócrates: o secretário-geral do ps, josé_sócrates, afir... http://bit.ly/jwi1ph"
64397716536573952|19896045|"jsocrates"|"socrates"|-1|"Targets: socrates; sentiTokens:desorganizado(-1) pluralista(0) ; score:-1;"|"O PSD pode ser um Partido desorganizado e pluralista, onde cada 1 diz o que pensa, mas ainda não é Socrates a mandar no PSD"|"o psd pode ser um partido desorganizado e pluralista, onde cada 1 diz o que pensa, mas ainda não é socrates a mandar no psd"
64397603755921408|99302979|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Portugueses exigem que PSD apresente as suas propostas - Sócrates http://tinyurl.com/4yzcruu"|"portugueses exigem que psd apresente as suas propostas - sócrates http://tinyurl.com/4yzcruu"
64397113500499968|19896045|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:miseravel(-1) ; score:-1;"|"Socrates deveria olhar para o seu miseravel programa RT @SolOnline: Sócrates diz que portugueses exigem saber propostas do PSD."|"socrates deveria olhar para o seu miseravel programa rt @solonline: sócrates diz que portugueses exigem saber propostas do psd."
64396559248392192|19896045|"jsocrates"|"sócrates"|-1|"Targets: socrates,sócrates; sentiTokens:prepotencia(-1) ; score:-1;"|"Vilanagem e prepotencia... O desepero de Socrates chega a isto RT @cmjornal: Sócrates exige que PSD divulgue propostas http://xl.pt/r/mHwfVD"|"vilanagem e prepotencia... o desepero de socrates chega a isto rt @cmjornal: sócrates exige que psd divulgue propostas http://xl.pt/r/mhwfvd"
64396280004222976|19896045|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Socrates manda no PSD?Daqui a um mes e meio  nem no PS mandará RT @cmjornal: Sócrates exige que PSD divulgue propostas http://xl.pt/r/mHwfVD"|"socrates manda no psd?daqui a um mes e meio  nem no ps mandará rt @cmjornal: sócrates exige que psd divulgue propostas http://xl.pt/r/mhwfvd"
64396220029861889|19290986|"jsocrates"|"josé sócrates"|0|"Targets: sócrates,josé sócrates; sentiTokens:; score:0;"|"RT @SolOnline: Sócrates diz que portugueses exigem saber propostas do PSD: O secretário-geral do PS, José Sócrates, afirmou hoj... http: ..."|"rt @solonline: sócrates diz que portugueses exigem saber propostas do psd: o secretário-geral do ps, josé_sócrates, afirmou hoj... http: ..."
64395607644717056|19896045|"jsocrates"|"lider do ps"|0|"Targets: lider do ps; sentiTokens:lider(0) ; score:0;"|"Coisas que não entendo: pq não pode o PSD opinar sobre o  lider do PS e o PS pode opinar sobre o lider e tudo o mais no PSD?"|"coisas que não entendo: pq não pode o psd opinar sobre o  lider do ps e o ps pode opinar sobre o lider e tudo o mais no psd?"
64394953920495617|42011097|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"[Publico]  Sócrates diz que portugueses exigem que PSD apresente as suas propostas http://goo.gl/fb/B7BKX"|"[publico]  sócrates diz que portugueses exigem que psd apresente as suas propostas http://goo.gl/fb/b7bkx"
64394767232016385|20781852|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Eleições: Sócrates: Portugueses exigem que PSD apresente as suas propostas http://dstk.me/OT5"|"eleições: sócrates: portugueses exigem que psd apresente as suas propostas http://dstk.me/ot5"
64394423546556416|94081671|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Portugueses exigem que PSD apresente as suas propostas - Sócrates  (www.lusa.pt)"|"portugueses exigem que psd apresente as suas propostas - sócrates  (www.lusa.pt)"
64394067844415488|52053647|"jsocrates"|"josé sócrates"|0|"Targets: sócrates,josé sócrates; sentiTokens:; score:0;"|"#rtp Portugueses exigem que PSD apresente as suas propostas - Sócrates: O secretário-geral do PS, José Sócrates,... http://bit.ly/lEppZw"|"#rtp portugueses exigem que psd apresente as suas propostas - sócrates: o secretário-geral do ps, josé_sócrates,... http://bit.ly/leppzw"
64391953273470976|48969211|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Radar - Eleições: Portugueses exigem que PSD apresente as suas propostas - Sócrates:  http://bit.ly/iZhLdK #fb"|"radar - eleições: portugueses exigem que psd apresente as suas propostas - sócrates:  http://bit.ly/izhldk #fb"
64389436800118784|22176845|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:lástima(-1) ; score:-1;"|"Passos Coelho está a mentir. Vai mesmo haver corte de salários e despedimentos. Sócrates deixou isto uma lástima."|"passos coelho está a mentir. vai mesmo haver corte de salários e despedimentos. sócrates deixou isto uma lástima."
64384220570718208|14284888|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:nada(0) mona(-1) ; score:-1;"|"#apombalivre: Catroga  admite alterar "mix" de impostos:Em suma para além de ataques pessoas a Sócrates este nada mais tem na mona. #fmi."|"#apombalivre: catroga  admite alterar "mix" de impostos:em suma para além de ataques pessoas a sócrates este nada mais tem na mona. #fmi."
64383779267026944|17624959|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"@margvs (Sócrates não é um nome estrangeiro?)"|"@margvs (sócrates não é um nome estrangeiro?)"
64372734318219264|162089811|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:uniformes(0) ; score:0;"|"RT @CienAoNatural: RT @joaovillalobos: "Plataforma de Voluntários Sócrates 2011"não tem uniformes com um S no cinto, pois não?"|"rt @cienaonatural: rt @joaovillalobos: "plataforma de voluntários sócrates 2011"não tem uniformes com um s no cinto, pois não?"
64371939594076160|162089811|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:chamado(0) tareco(-1) laica(-1) ; score:-2;"|"Tive um cão chamado Sócrates. RT @dita_dura: Quem põe nomes de pessoas aos cães, devia passar-se a chamar de laica, rex e tareco."|"tive um cão chamado sócrates. rt @dita_dura: quem põe nomes de pessoas aos cães, devia passar-se a chamar de laica, rex e tareco."
64371508864221184|12026062|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:uniformes(0) ; score:0;"|"RT @joaovillalobos: "Plataforma de Voluntários Sócrates 2011"não tem uniformes com um S no cinto, pois não?"|"rt @joaovillalobos: "plataforma de voluntários sócrates 2011"não tem uniformes com um s no cinto, pois não?"
64371300587671552|17610324|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:uniformes(0) ; score:0;"|"Têm uma cruz gamada no braço. RT @joaovillalobos A "Plataforma de Voluntários Sócrates 2011" não tem uniformes com um S no cinto, pois não?"|"têm uma cruz gamada no braço. rt @joaovillalobos a "plataforma de voluntários sócrates 2011" não tem uniformes com um s no cinto, pois não?"
64370358534406144|3373791|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:problema(-1) esquerda(0) ; score:-1;"|"@RuiCostaPinto sim, o PSD é 1 partido que histociametne ocupou o centro-esquerda. O problema é que Sócrates ainda campeia aí."|"@ruicostapinto sim, o psd é 1 partido que histociametne ocupou o centro-esquerda. o problema é que sócrates ainda campeia aí."
64370146822729728|12497362|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:uniformes(0) ; score:0;"|"A "Plataforma de Voluntários Sócrates 2011" não tem uniformes com um S no cinto, pois não?"|"a "plataforma de voluntários sócrates 2011" não tem uniformes com um s no cinto, pois não?"
64364921617522689|22321740|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Lema do Sócrates: "Eu Defendo Portugal". Sugestão para lema do @passoscoelho : "Eu Defendo Portugal do Sócrates"."|"lema do sócrates: "eu defendo portugal". sugestão para lema do @passoscoelho : "eu defendo portugal do sócrates"."
64364427822116864|14284888|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:nada(0) entregue(0) ; score:0;"|"serve para insultar Sócrates e nada mais. RT @diogobelford Se o programa eleitoral do PSd já foi entregue, (...)  #justasking"|"serve para insultar sócrates e nada mais. rt @diogobelford se o programa eleitoral do psd já foi entregue, (...)  #justasking"
64363060046999552|19674338|"jsocrates"|"jose socrates"|0|"Targets: jose socrates; sentiTokens:viva(1) mentira(-1) ; score:0;"|"RT @Fred_MC_Duarte: Viva a mentira!! Viva Jose Socrates!! tudo a votar na aldrabice!"|"rt @fred_mc_duarte: viva a mentira!! viva jose_socrates!! tudo a votar na aldrabice!"
64362918455681024|77826352|"jsocrates"|"socrates"|-1|"Targets: socrates;Quoted sentiment:  "uma boa educaçao para todos"."|"RT @JoanaRSSousa: pelo que tenho assistido, não RT @VirginiaCP: Socrates defende "uma boa educaçao para todos". Sao os cursos EFA a solu ..."|"rt @joanarssousa: pelo que tenho assistido, não rt @virginiacp: socrates defende "uma boa educaçao para todos". sao os cursos efa a solu ..."
64361920924364801|19612753|"jsocrates"|"socrates"|-1|"Targets: socrates;Heavy Punctuation: ?!?"|"pelo que tenho assistido, não RT @VirginiaCP: Socrates defende "uma boa educaçao para todos". Sao os cursos EFA a soluçao?!?"|"pelo que tenho assistido, não rt @virginiacp: socrates defende "uma boa educaçao para todos". sao os cursos efa a soluçao?!?"
64360983946207232|77826352|"jsocrates"|"sócras"|-1|"Targets: sócras;Nickname: sócras"|"@der_terrorist Eu gosto é quando o Sócras fala intziasmadamente do seu intziásmo por ____ (preencher  espaço com qq coisa téquenológica)"|"@der_terrorist eu gosto é quando o sócras fala intziasmadamente do seu intziásmo por ____ (preencher  espaço com qq coisa téquenológica)"
64360880334315521|19094859|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"@ Encontro de Voluntários Sócrates  2011!"|"@ encontro de voluntários sócrates  2011!"
64360636024492032|77826352|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:confusão(-1) ; score:-1;"|"RT @der_terrorist: Está fazer-me cá uma confusão ouvir Sócrates na SICN a dizer "na iária... na iária... na iária". Área leva i antes do a?"|"rt @der_terrorist: está fazer-me cá uma confusão ouvir sócrates na sicn a dizer "na iária... na iária... na iária". área leva i antes do a?"
