ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
73100111571451905|48444054|"flouca"|"líder do be"|-1|"Targets: líder do be; sentiTokens:choca(-1) líder(0) ; score:-1;"|"@dita_dura choca-o que o líder do BE esteja em desacordo com o líder do PPD?"|"@dita_dura choca-o que o líder_do_be esteja em desacordo com o líder do ppd?"
73098786766987264|15392221|"flouca"|"francisco louçã"|0|"Targets: louçã,francisco louçã; sentiTokens:; score:0;"|"Jovem admirador de Louçã seguiu todos os debates: Francisco Louçã encontrou aluno do 9º ano sem idade para votar... http://bit.ly/mOpvCr"|"jovem admirador de louçã seguiu todos os debates: francisco_louçã encontrou aluno do 9º ano sem idade para votar... http://bit.ly/mopvcr"
73096592307134464|22478960|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:decente(1) ; score:1;"|"O Prof Louçã parece seguir os meus princípios: comer bem, vestir decente e, sobretudo, sentar-se direito."|"o prof louçã parece seguir os meus princípios: comer bem, vestir decente e, sobretudo, sentar-se direito."
73092926363811840|8665852|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:confundir(-1) ; score:-1;"|"Eleições: "PSD está a confundir a campanha eleitoral com um baile de máscaras" - Louçã http://ow.ly/1cQwxx"|"eleições: "psd está a confundir a campanha eleitoral com um baile de máscaras" - louçã http://ow.ly/1cqwxx"
73092761133391872|113681243|"flouca"|"louçã"|-1|"Targets: louçã;Regra "[VCOP] [Adj-] ? Neg""->  está ansioso "|"Portas está ansioso por distribuir ministros, acusa Louçã http://publico.pt/1495750"|"portas está ansioso por distribuir ministros, acusa louçã http://publico.pt/1495750"
73092757933137920|2561091|"flouca"|"louçã"|-1|"Targets: louçã;Regra "[VCOP] [Adj-] ? Neg""->  está ansioso "|"Portas está ansioso por distribuir ministros, acusa Louçã http://publico.pt/1495750"|"portas está ansioso por distribuir ministros, acusa louçã http://publico.pt/1495750"
73090745363480576|211547050|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:serenidade(1) ; score:1;"|"(Antena 1)  Louçã espera mais serenidade nas campanhas do PSD e PS http://dlvr.it/Srxs3"|"(antena 1)  louçã espera mais serenidade nas campanhas do psd e ps http://dlvr.it/srxs3"
73081814574567424|121176422|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:confundir(-1) ; score:-1;"|""PSD está a confundir a campanha eleitoral com um baile de máscaras" - Louçã: O coordenador do BE, Francisco Lou... http://bit.ly/k5q1NP"|""psd está a confundir a campanha eleitoral com um baile de máscaras" - louçã: o coordenador_do_be, francisco lou... http://bit.ly/k5q1np"
73079681976508416|20781852|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:confundir(-1) ; score:-1;"|"Eleições: “PSD está a confundir a campanha eleitoral com um baile de máscaras” - Louçã http://dstk.me/P2w"|"eleições: “psd está a confundir a campanha eleitoral com um baile de máscaras” - louçã http://dstk.me/p2w"
73078733229133824|71650592|"flouca"|"louçã"|-1|"Targets: portas,louçã; sentiTokens:ansioso(-1) ; score:-1;"|"[DN]: Portas está "ansioso por distribuir pastas de ministro entre os seus correligionários", responde Louçã: O ... http://bit.ly/jaL1hD"|"[dn]: portas está "ansioso por distribuir pastas de ministro entre os seus correligionários", responde louçã: o ... http://bit.ly/jal1hd"
73078731274600448|18055408|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:ansioso(-1) ; score:-1;"|"Portas está "ansioso por distribuir pastas de ministro entre os seus correligionários", responde Louçã http://bit.ly/j3seXJ #Portugal"|"portas está "ansioso por distribuir pastas de ministro entre os seus correligionários", responde louçã http://bit.ly/j3sexj #portugal"
73077531779153920|20818437|"flouca"|"louçã"|1|"Targets: louçã;Regra "[VSUP] [QUANT|0] [N+] ? Pos""->  fez sucesso "|"#campanha #be Louçã voltou à escola e fez sucesso entre os alunos http://tinyurl.com/3l9gsgp"|"#campanha #be louçã voltou à escola e fez sucesso entre os alunos http://tinyurl.com/3l9gsgp"
73075492844085249|26276346|"flouca"|"líder do be"|-1|"Targets: líder do be,sócrates; sentiTokens:precipitado(-1) autoritário(-1) pública(0) ; score:-2;"|"RT @ipvmarques: O líder do BE quer defender a escola pública e acusa Sócrates de ter sido "precipitado e autoritário" no modelo de avali ..."|"rt @ipvmarques: o líder_do_be quer defender a escola pública e acusa sócrates de ter sido "precipitado e autoritário" no modelo de avali ..."
73071735137767424|24358021|"flouca"|"louçã"|-1|"Targets: louçã;Quoted sentiment: "há 20 pessoas em portugal que têm mil cargos de administração em empresas diferentes" "|""há 20 pessoas em Portugal que têm mil cargos de administração em empresas diferentes" - Louçã denuncia que... http://tumblr.com/xct2nzapju"|""há 20 pessoas em portugal que têm mil cargos de administração em empresas diferentes" - louçã denuncia que... http://tumblr.com/xct2nzapju"
73052099348406272|300301542|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:pública(0) ; score:0;"|"Em Portimão, na visita à Escola D. Martinho Castelo Branco, Louçã bateu-se pela defesa da escola pública"|"em portimão, na visita à escola d. martinho castelo branco, louçã bateu-se pela defesa da escola pública"
73047625993166848|267477252|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"O que e que lhe prometeu? Duplicação da semanada? RT @mmicael: #campanha #BE Diogo para Louçã: "o senhor merece os votos todos""|"o que e que lhe prometeu? duplicação da semanada? rt @mmicael: #campanha #be diogo para louçã: "o senhor merece os votos todos""
73047272962793473|267477252|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"RT @mmicael: #campanha #BE Diogo para Louçã: "o senhor merece os votos todos""|"rt @mmicael: #campanha #be diogo para louçã: "o senhor merece os votos todos""
73046856548093952|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE Diogo para Louçã: "o senhor merece os votos todos""|"#campanha #be diogo para louçã: "o senhor merece os votos todos""
