ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
73442409811415040|15100565|"flouca"|"francisco louçã"|-1|"Targets: francisco louçã;Heavy Punctuation:  ?!! "|"durante a sesta queres ver ?!! RT @ipvmarques: Francisco Louçã veio a Castro Verde citar Saramago e dizer qu… (cont) http://deck.ly/~pmIyt"|"durante a sesta queres ver ?!! rt @ipvmarques: francisco_louçã veio a castro verde citar saramago e dizer qu… (cont) http://deck.ly/~pmiyt"
73429676403601408|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE Louçã ouve Dinis Cortes e espera para falar no comício de Castro Verde http://t.co/yzaxrF4"|"#campanha #be louçã ouve dinis cortes e espera para falar no comício de castro verde http://t.co/yzaxrf4"
73427093983215616|20818437|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:atrasado(-1) ; score:-1;"|"#campanha #BE Louçã chega meia hora atrasado e cumprimenta os apoiantes à sombra, na esplanada do café"|"#campanha #be louçã chega meia hora atrasado e cumprimenta os apoiantes à sombra, na esplanada do café"
73421464841355264|23122402|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:bronca(-1) aguenta(1) ; score:0;"|"@ArturAnjos aguenta-te à bronca e ainda vais lavar a louça (não o louçã) @paulapico @supirinho"|"@arturanjos aguenta-te à bronca e ainda vais lavar a louça (não o louçã) @paulapico @supirinho"
73420903534436352|287292001|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:esquerda(0) ; score:0;"|"Bloco de Esquerda em Benfica:   Ocorrerá amanhã, dia 26, uma arruada com Francisco Louçã e outros candidatos do ... http://bit.ly/lHpIol"|"bloco de esquerda em benfica:   ocorrerá amanhã, dia 26, uma arruada com francisco_louçã e outros candidatos do ... http://bit.ly/lhpiol"
73419835597520896|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE primeiro comício de rua desta campanha. Louçã está em Castro Verde"|"#campanha #be primeiro comício de rua desta campanha. louçã está em castro verde"
73417016299634689|20428049|"flouca"|"louçã"|-1|"Targets: louçã;Haha: hahaha "|"rotfl.. o q me ri com o louçã a falar no ingles tecnico ontem RT @VelhoEstilo: @JFelix72 ahahhahaha turma do Inglês Técnico... @trainmaniac"|"rotfl.. o q me ri com o louçã a falar no ingles tecnico ontem rt @velhoestilo: @jfelix72 ahahhahaha turma do inglês técnico... @trainmaniac"
73390516443688960|211547050|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:; score:0;"|"(Antena 1)  Francisco Louçã aponta propostas para trazer mais médicos para Serviço Nacional de Saúde http://dlvr.it/SyNRH"|"(antena 1)  francisco_louçã aponta propostas para trazer mais médicos para serviço nacional de saúde http://dlvr.it/synrh"
73390516628226048|214125777|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Francisco Louçã aponta propostas para trazer mais médicos para Serviço Nacional de Saúde http://dlvr.it/SyNRG"|"francisco louçã aponta propostas para trazer mais médicos para serviço nacional de saúde http://dlvr.it/synrg"
73388620748296193|62124534|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:familiar(0) ; score:0;"|"[Sol] Louçã acusa Governo de concordar com privatização de Unidades Saúde Familiar: O coordenador do BE afirmou ... http://bit.ly/iy1MNa"|"[sol] louçã acusa governo de concordar com privatização de unidades saúde familiar: o coordenador_do_be afirmou ... http://bit.ly/iy1mna"
73387700534779904|59600093|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:astutos(-1) ; score:-1;"|"@bytoke Então quem atravessa tem obrigatoriamente que olhar para o Louçã, astutos..."|"@bytoke então quem atravessa tem obrigatoriamente que olhar para o louçã, astutos..."
