ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
66572282134396928|20781852|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:fiscal(0) escondido(-1) ; score:-1;"|"Ajuda externa: Louçã alerta: Desvalorização fiscal pode ser compensada com aumento do IVA “escondido” no acordo  http://dstk.me/Obs"|"ajuda externa: louçã alerta: desvalorização fiscal pode ser compensada com aumento do iva “escondido” no acordo  http://dstk.me/obs"
66439917479268352|70686409|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:esquerda(0) ; score:0;"|"Ovibeja: Louçã defendeu constituição de banco de terras: O líder do Bloco de Esquerda voltou a destacar a import... http://bit.ly/lOTyEB"|"ovibeja: louçã defendeu constituição de banco de terras: o líder_do_bloco de esquerda voltou a destacar a import... http://bit.ly/lotyeb"
66277146502496256|17626165|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"@ChicodeOeiras se houvesse alternativa ao Louçã, e alguma disputa em jogo.. até podia ir. Pra ver vénias a Louçã ñ contes comigo.."|"@chicodeoeiras se houvesse alternativa ao louçã, e alguma disputa em jogo.. até podia ir. pra ver vénias a louçã ñ contes comigo.."
66242869891043328|71650592|"flouca"|"líder do be"|1|"Targets: louçã,líder do be; sentiTokens:são(1) ; score:1;"|"[TSF]: Decisões do país são tomadas nas eleições, diz Louçã: O líder do BE sublinha que o caminho do país é deci... http://bit.ly/jDIhZI"|"[tsf]: decisões do país são tomadas nas eleições, diz louçã: o líder_do_be sublinha que o caminho do país é deci... http://bit.ly/jdihzi"
66242869651972097|245154246|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:são(1) ; score:1;"|"[ULTIMAS] Decisões do país são tomadas nas eleições, diz Louçã http://bit.ly/mu4SbO"|"[ultimas] decisões do país são tomadas nas eleições, diz louçã http://bit.ly/mu4sbo"
66577169098342400|42029230|"jsocrates"|"socrates"|0|"Targets: socrates; sentiTokens:nada(0) ; score:0;"|"RT @Dputamadre: Bem... Antes dos Telejornais, nada como pouco da minha campanha Privada: #ILoveSocrates More :) #Socrates #PS"|"rt @dputamadre: bem... antes dos telejornais, nada como pouco da minha campanha privada: #ilovesocrates more :) #socrates #ps"
66577122180866049|23303762|"jsocrates"|"socrates"|0|"Targets: socrates; sentiTokens:nada(0) ; score:0;"|"RT @Dputamadre: Bem... Antes dos Telejornais, nada como pouco da minha campanha Privada: #ILoveSocrates More :) #Socrates #PS"|"rt @dputamadre: bem... antes dos telejornais, nada como pouco da minha campanha privada: #ilovesocrates more :) #socrates #ps"
66574518600204288|29456169|"jsocrates"|"sócrates"|-1|"Targets: sócrates; sentiTokens:desmentidos(-1) nada(0) ; score:-1;"|"Grécia desmente saída do Euro. E, para q n haja confusōes, em questōes de desmentidos, lembra q este Sócrates n tem nada a ver com a Grécia."|"grécia desmente saída do euro. e, para q n haja confusōes, em questōes de desmentidos, lembra q este sócrates n tem nada a ver com a grécia."
66568386397741057|21856254|"jsocrates"|"sócrates"|0|"Targets: sócrates,passos coelho; sentiTokens:melhor(0) ; score:0;"|"Gota de Água: SÓCRATES MELHOR QUE PASSOS COELHO - Sondagem U. Ca... http://t.co/m8a9TKq"|"gota de água: sócrates melhor que passos_coelho - sondagem u. ca... http://t.co/m8a9tkq"
66565957648269313|16664803|"jsocrates"|"josé sócrates"|0|"Targets: josé sócrates; sentiTokens:; score:0;"|"a mim parece-me que…: Se o PS (José Sócrates) ganhar as próximas legislativas, o futuro da direita ficará entreg... http://bit.ly/ihrU4h"|"a mim parece-me que…: se o ps (josé_sócrates) ganhar as próximas legislativas, o futuro da direita ficará entreg... http://bit.ly/ihru4h"
