ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
76350178449301504|20380673|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:inteligência(1) ; score:1;"|"Sócrates menospreza inteligência dos portugueses, diz Louçã http://dlvr.it/TspCn"|"sócrates menospreza inteligência dos portugueses, diz louçã http://dlvr.it/tspcn"
76327556525211648|712963|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:absoluta(0) ; score:0;"|"Liked "Se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz Louçã" http://ff.im/-ELBKY"|"liked "se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz louçã" http://ff.im/-elbky"
76320970415161344|153163131|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Francisco Louçã http://t.co/bK3xToG"|"francisco louçã http://t.co/bk3xtog"
76320482537910273|8874622|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:absoluta(0) ; score:0;"|"Liked "Se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz Louçã" http://ff.im/ELBKY"|"liked "se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz louçã" http://ff.im/elbky"
76317926457749504|71650592|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:sucesso(1) ; score:1;"|"[DN]: Louçã foi ver o segredo do sucesso de fábrica de calçado: Podia ser mais uma fábrica tradicional de calçad... http://bit.ly/j59eO6"|"[dn]: louçã foi ver o segredo do sucesso de fábrica de calçado: podia ser mais uma fábrica tradicional de calçad... http://bit.ly/j59eo6"
76314711993499648|21077028|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:; score:0;"|"#noticias #Portugal Noticias Portugal: Francisco Louçã na Praça da Fruta em dia chuvoso - Jornal das Caldas http://bit.ly/kkdtzv"|"#noticias #portugal noticias portugal: francisco_louçã na praça da fruta em dia chuvoso - jornal das caldas http://bit.ly/kkdtzv"
76302832537583616|102773210|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:publico(0) absoluta(0) ; score:0;"|"Afinal Louça tem sentido de humor RT@Publico:Se contássemos opiniões q defendem renegociação d dívida já tínhamos maioria absoluta,diz Louçã"|"afinal louça tem sentido de humor rt@publico:se contássemos opiniões q defendem renegociação d dívida já tínhamos maioria absoluta,diz louçã"
76299573517234176|113681243|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:publico(0) absoluta(0) ; score:0;"|"Se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz Louçã http://publico.pt/1497199"|"se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz louçã http://publico.pt/1497199"
76299570514108417|2561091|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:publico(0) absoluta(0) ; score:0;"|"Se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz Louçã http://publico.pt/1497199"|"se contássemos as opiniões que defendem a renegociação da dívida já tínhamos maioria absoluta, diz louçã http://publico.pt/1497199"
76288049209806848|20818437|"flouca"|"louçã"|-1|"Targets: louçã;Quoted sentiment:  "trabalho em equipa: portugal há-de ser grande com uma economia de respeito pelas pessoas" "|"#BE #campanha "Trabalho em equipa: Portugal há-de ser grande com uma economia de respeito pelas pessoas" escreve Louçã"|"#be #campanha "trabalho em equipa: portugal há-de ser grande com uma economia de respeito pelas pessoas" escreve louçã"
76287339487436801|20818437|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:motivação(1) ; score:1;"|"#campanha #BE Louçã escreve no muro da motivação da Bemicar http://t.co/pqRYU3u"|"#campanha #be louçã escreve no muro da motivação da bemicar http://t.co/pqryu3u"
