ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
74184808682635264|62124534|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:políticos(0) ; score:0;"|"[iRadar] Eleições: Não se deve permitir que a campanha se distraia em jogos políticos sem sentido -- Louçã:  http://bit.ly/lbCmEJ"|"[iradar] eleições: não se deve permitir que a campanha se distraia em jogos políticos sem sentido -- louçã:  http://bit.ly/lbcmej"
74184809555038208|48969211|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:políticos(0) ; score:0;"|"Radar - Eleições: Não se deve permitir que a campanha se distraia em jogos políticos sem sentido -- Louçã:  http://bit.ly/iVrfy6 #fb"|"radar - eleições: não se deve permitir que a campanha se distraia em jogos políticos sem sentido -- louçã:  http://bit.ly/ivrfy6 #fb"
74159546377048064|52053647|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#portugal Eleições/Dia 6: Louçã em Leiria com GPS apontado à saúde - LUSA: DestakEleições/Dia 6: Louçã em Leiria... http://bit.ly/kZ5mrq"|"#portugal eleições/dia 6: louçã em leiria com gps apontado à saúde - lusa: destakeleições/dia 6: louçã em leiria... http://bit.ly/kz5mrq"
74154031198638081|188242820|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:toxicodependência(-1) drogas(-1) ; score:-2;"|"DN:"Louçã quer combate à toxicodependência"........ e faz um apelo para referendar a legalização das drogas leves..."|"dn:"louçã quer combate à toxicodependência"........ e faz um apelo para referendar a legalização das drogas leves..."
74138071637032960|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE Louçã pede explicações sobre um prato em produção http://t.co/9M9gtWI"|"#campanha #be louçã pede explicações sobre um prato em produção http://t.co/9m9gtwi"
74132594987499521|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE Louçã aprecia a Louça http://t.co/CiifA2d"|"#campanha #be louçã aprecia a louça http://t.co/ciifa2d"
74129233252843520|18847920|"flouca"|"louçã"|0|"Targets: louçã,sócrates; sentiTokens:; score:0;"|"vai buscar uma cadeirinha, vai RT @Renascenca: Louçã continua à espera da resposta de Sócrates http://dlvr.it/TCl8M"|"vai buscar uma cadeirinha, vai rt @renascenca: louçã continua à espera da resposta de sócrates http://dlvr.it/tcl8m"
74129056475525121|19564284|"flouca"|"francisco louçã"|-1|"Targets: francisco louçã; sentiTokens:incrível(0) porcos(-1) ; score:-1;"|"Louçã e o contrabandista de porcos: Francisco Louçã, ontem, na Incrível Almadense, contou uma anedota. Bem conta... http://bit.ly/lfXenm"|"louçã e o contrabandista de porcos: francisco_louçã, ontem, na incrível almadense, contou uma anedota. bem conta... http://bit.ly/lfxenm"
74128047342747648|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE depois de uma visita a uma fábrica de moldes, Louçã prepara-se para visitar uma fábrica de louça"|"#campanha #be depois de uma visita a uma fábrica de moldes, louçã prepara-se para visitar uma fábrica de louça"
74109824891232256|75275830|"flouca"|"francisco louçã"|0|"Targets: sócrates,francisco louçã; sentiTokens:ouvido(0) ; score:0;"|"realmente ate agora só temos ouvido Sócrates a falar do programa do PSD .. “@Vascontrelo: Há coisa em que concordo com o Francisco Louçã...""|"realmente ate agora só temos ouvido sócrates a falar do programa do psd .. “@vascontrelo: há coisa em que concordo com o francisco_louçã...""
74109369318506498|211547050|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:perturbados(-1) ; score:-1;"|"(Antena 1)  Louçã afirma que comícios não devem ser perturbados http://dlvr.it/TCKKM"|"(antena 1)  louçã afirma que comícios não devem ser perturbados http://dlvr.it/tckkm"
74107062510026753|245154246|"flouca"|"louçã"|0|"Targets: louçã,sócrates; sentiTokens:; score:0;"|"[ULTIMAS] Louçã volta a pedir explicações a Sócrates sobre concessionárias das auto-estradas http://bit.ly/mzwQT2"|"[ultimas] louçã volta a pedir explicações a sócrates sobre concessionárias das auto-estradas http://bit.ly/mzwqt2"
74107063327932417|62124534|"flouca"|"líder do be"|0|"Targets: louçã,sócrates,líder do be; sentiTokens:; score:0;"|"[TSF] Louçã volta a pedir explicações a Sócrates sobre concessionárias das auto-estradas: O líder do BE insistiu... http://bit.ly/lOvF3w"|"[tsf] louçã volta a pedir explicações a sócrates sobre concessionárias das auto-estradas: o líder_do_be insistiu... http://bit.ly/lovf3w"
74107061872500737|71650592|"flouca"|"líder do be"|0|"Targets: louçã,sócrates,líder do be; sentiTokens:; score:0;"|"[TSF]: Louçã volta a pedir explicações a Sócrates sobre concessionárias das auto-estradas: O líder do BE insisti... http://bit.ly/lOvF3w"|"[tsf]: louçã volta a pedir explicações a sócrates sobre concessionárias das auto-estradas: o líder_do_be insisti... http://bit.ly/lovf3w"
74106811409645570|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE Louçã aprende tudo sobre moldes, na Marinha Grande http://t.co/Zm3pXoy"|"#campanha #be louçã aprende tudo sobre moldes, na marinha grande http://t.co/zm3pxoy"
74106318968987649|44972126|"flouca"|"francisco louçã"|-1|"Targets: francisco louçã;Quoted sentiment:  "francisco_louçã acusa ps de esconder programa eleitoral" "|"Há coisa em que concordo com o Francisco Louçã... "Francisco Louçã acusa PS de esconder programa eleitoral" - RTP"|"há coisa em que concordo com o francisco_louçã... "francisco_louçã acusa ps de esconder programa eleitoral" - rtp"
74105987711246336|20232460|"flouca"|"francisco louçã"|-1|"Targets: francisco louçã; sentiTokens:tonto(-1) melhor(0) ; score:-1;"|""Isto é a melhor oficina de reparação de motores diesel do País. É a única aliás"... Francisco Louçã no seu melhor... #economista #tonto"|""isto é a melhor oficina de reparação de motores diesel do país. é a única aliás"... francisco_louçã no seu melhor... #economista #tonto"
74103540620066816|21405650|"flouca"|"louçã"|-1|"Targets: louçã;Interjection: 'credo,"|"#campanha O momento 'credo, um bicho' de Louçã ontem à noite é genial :) os argumentistas do BE estão de parabéns!"|"#campanha o momento 'credo, um bicho' de louçã ontem à noite é genial :) os argumentistas do be estão de parabéns!"
74102947314802689|23106525|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"@VelhoEstilo ah, e o louçã diz 'camionete'"|"@velhoestilo ah, e o louçã diz 'camionete'"
74101679758376960|15392221|"flouca"|"líder do be"|0|"Targets: sócrates,líder do be; sentiTokens:; score:0;"|"Louçã volta a pedir explicações a Sócrates sobre concessionárias das auto-estradas: O líder do BE insistiu no pe... http://bit.ly/mlfjvV"|"louçã volta a pedir explicações a sócrates sobre concessionárias das auto-estradas: o líder_do_be insistiu no pe... http://bit.ly/mlfjvv"
74101402800111617|20781852|"flouca"|"louçã"|0|"Targets: louçã,sócrates; sentiTokens:; score:0;"|"Eleições: Louçã volta a pedir a Sócrates que explique os dez mil ME a mais aos concessionários das autoestradas  http://dstk.me/P8h"|"eleições: louçã volta a pedir a sócrates que explique os dez mil me a mais aos concessionários das autoestradas  http://dstk.me/p8h"
74098136259362816|23106525|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:parvo(-1) ; score:-1;"|"@VelhoEstilo fiquei parvo quando ouvi o louçã a dizer isso!"|"@velhoestilo fiquei parvo quando ouvi o louçã a dizer isso!"
74091808233226240|234537561|"flouca"|"louçã"|0|"Targets: louçã,sócrates; sentiTokens:; score:0;"|"RT @ExpressoOnline: Eleições: Louçã volta a pedir a Sócrates que explique os dez mil ME a mais aos concessionários das autoestradas http ..."|"rt @expressoonline: eleições: louçã volta a pedir a sócrates que explique os dez mil me a mais aos concessionários das autoestradas http ..."
74089729762660352|160786918|"flouca"|"louçã"|-1|"Targets: louçã;Haha: haha "|"Ahaha Louçã Power! RT @PCaixinha: "contigo ou semtigo" xDD"|"ahaha louçã power! rt @pcaixinha: "contigo ou semtigo" xdd"
74086965112348672|20818437|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:perturbado(-1) ; score:-1;"|"#campanha #BE Louçã: «O comício de um partido não deve ser perturbado de forma nenhuma»  http://tinyurl.com/3vpom58"|"#campanha #be louçã: «o comício de um partido não deve ser perturbado de forma nenhuma»  http://tinyurl.com/3vpom58"
74086427360636929|20818437|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:pior(-1) alcoolismo(-1) ; score:-2;"|"#campanha #BE Louçã: «Alcoolismo é a pior toxicodependência em Portugal» http://tinyurl.com/3d3uwhk"|"#campanha #be louçã: «alcoolismo é a pior toxicodependência em portugal» http://tinyurl.com/3d3uwhk"
74084165942902784|71650592|"flouca"|"louçã"|0|"Targets: louçã,sócrates; sentiTokens:; score:0;"|"[VISAO]: Eleições: Louçã volta a pedir a Sócrates que explique os dez mil ME a mais aos concessionários das auto... http://bit.ly/kkOAw7"|"[visao]: eleições: louçã volta a pedir a sócrates que explique os dez mil me a mais aos concessionários das auto... http://bit.ly/kkoaw7"
74082819793625088|71650592|"flouca"|"líder do be"|-1|"Targets: louçã,líder do be; sentiTokens:toxicodependência(-1) ; score:-1;"|"[DN]: Louçã quer combate à toxicodependência: O líder do BE acaba de visitar o núcleo de Leiria do Centro de Res... http://bit.ly/iRZPh3"|"[dn]: louçã quer combate à toxicodependência: o líder_do_be acaba de visitar o núcleo de leiria do centro de res... http://bit.ly/irzph3"
