ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"211293835878346754"|VArede15|"team"|"7184"|1|"; sentiTokens:goleada(1) ; score:1;;;"|"RT @FCPorto1986: Euro começa com emoções gregas e goleada Russa #FCPorto #Euro2012 #Portugal http://t.co/QWKqptPp@FCPorto1986"|"RT @FCPorto1986: Euro começa com emoções gregas e goleada Russa #FCPorto #Euro2012 #Portugal http://t.co/QWKqptPp@FCPorto1986"
"211293616180699136"|FCPorto1986|"team"|"7184"|1|"; sentiTokens:goleada(1) ; score:1;;;"|"Euro começa com emoções gregas e goleada Russa #FCPorto #Euro2012 #Portugal http://t.co/Kuj2CJMB"|"Euro começa com emoções gregas e goleada Russa #FCPorto #Euro2012 #Portugal http://t.co/Kuj2CJMB"
"211265281421606912"|jsantanalopes|"team"|"7166"|-1|"; sentiTokens:amarelo(-1) expulso(-1) ; score:-2;;;Smiley:  :)));;Regra "[VCOP] [Adj-] ? Neg"->  foi expulso."|"E foi expulso. eheh "@mparaujo: "e já levou amarelo eheheh  :))) RT @jsantanalopes: Olha, está a jogar o sokratis. #greece #euro2012""|"E foi expulso. eheh "@mparaujo: "e já levou amarelo eheheh  :))) RT @jsantanalopes: Olha, está a jogar o sokratis. #greece #euro2012""
"211228349455015939"|acidadebranca|"team"|"7184"|0|"; sentiTokens:ganhar(0) ; score:0;;;"|"#euro2012 há uma vaca na Alemanha que diz que #Portugal que vai ganhar... contra a Alemanha... literalmente falando."|"#euro2012 há uma vaca na Alemanha que diz que #Portugal que vai ganhar... contra a Alemanha... literalmente falando."
"211212266740252674"|wulincore|"team"|"7146"|0|"; sentiTokens:abateu(0) ; score:0;;;"|"Roleta russa abateu os checos (4x1) http://t.co/9Ki4U1rF #euro2012 #russia #republicacheca"|"Roleta russa abateu os checos (4x1) http://t.co/9Ki4U1rF #euro2012 #russia #republicacheca"
"211194976602832897"|fcwilson|"team"|"7146"|0|"; sentiTokens:vence(0) ; score:0;;;"|"#UEFA #Euro2012 #Rússia vence a #RepúblicaCheca por 4 - 1."|"#UEFA #Euro2012 #Rússia vence a #RepúblicaCheca por 4 - 1."
"211173527611650048"|JorgeMSalvado|"team"|"7146"|1|"; sentiTokens:bonitos(1) ; score:1;;;"|"RT @bancadadeleao: E agora um dos hinos mais bonitos do mundo! #russia #euro2012"|"RT @bancadadeleao: E agora um dos hinos mais bonitos do mundo! #russia #euro2012"
"211172079003901952"|acidadebranca|"team"|"7184"|1|"; sentiTokens:patriótico(1) ; score:1;;;"|"#euro2012 #portugal mas o madeirense não tem sentido nacionalista e patriótico? Mas se ele quer a independência da Madeira que compre a ilha"|"#euro2012 #portugal mas o madeirense não tem sentido nacionalista e patriótico? Mas se ele quer a independência da Madeira que compre a ilha"
"211165975494672386"|bancadadeleao|"team"|"7146"|1|"; sentiTokens:bonitos(1) ; score:1;;;"|"E agora um dos hinos mais bonitos do mundo! #russia #euro2012"|"E agora um dos hinos mais bonitos do mundo! #russia #euro2012"
"211157274750763008"|wulincore|"team"|"7183"|0|"; sentiTokens:enorme(0) ; score:0;;;"|"#Grécia enorme mas houve um Tytón polaco (1x1) http://t.co/te9rDkW1 #euro2012 #polonia"|"#Grécia enorme mas houve um Tytón polaco (1x1) http://t.co/te9rDkW1 #euro2012 #polonia"
"211157274750763008"|wulincore|"team"|"7166"|0|"; sentiTokens:enorme(0) ; score:0;;;"|"#Grécia enorme mas houve um Tytón polaco (1x1) http://t.co/te9rDkW1 #euro2012 #polonia"|"#Grécia enorme mas houve um Tytón polaco (1x1) http://t.co/te9rDkW1 #euro2012 #polonia"
"211154421751611392"|Portugal|"team"|"7184"|1|"; sentiTokens:confiante(1) bom(1) ; score:2;;;;Regra "[VCOP] [Adj+] ? Pos"->  está confiante "|"O selecionador nacional, Paulo Bento, está confiante num bom resultado ante a Alemanha. #Portugal #Euro2012"|"O selecionador nacional, Paulo Bento, está confiante num bom resultado ante a Alemanha. #Portugal #Euro2012"
"211150603622154241"|nunofmaia|"team"|"7166"|-1|"; sentiTokens:; score:0;;;Heavy Punctuation: ?! ;Negative Interjection: ?! ;"|"Este Samaras joga na equipa B de que clube?! #Greece #EURO2012"|"Este Samaras joga na equipa B de que clube?! #Greece #EURO2012"
"211149382677037056"|DannnBar|"team"|"7184"|0|"; sentiTokens:vencedor(1) ; score:1;;;Negative Interjection: ã! ;"|"A vaca alemã Yvonne escolheu Portugal como o vencedor do jogo de amanhã! Oxalá a vaca tenha razão #EURO2012 #Portugal"|"A vaca alemã Yvonne escolheu Portugal como o vencedor do jogo de amanhã! Oxalá a vaca tenha razão #EURO2012 #Portugal"
"211145544658194432"|peperan|"team"|"7183"|1|"; sentiTokens:golo(1) ; score:1;;;"|"hmm, acho  que a #Poland ainda marca mais um golo #euro2012"|"hmm, acho  que a #Poland ainda marca mais um golo #euro2012"
"211143923517755394"|neimarguerra|"team"|"7166"|0|"; sentiTokens:anular(0) ; score:0;;;"|"[Euro 2012] #Polónia 1 x 1 #Grécia. Os gregos conseguiram anular o défice. Pelo menos por enquanto. #Euro2012"|"[Euro 2012] #Polónia 1 x 1 #Grécia. Os gregos conseguiram anular o défice. Pelo menos por enquanto. #Euro2012"
"211143923517755394"|neimarguerra|"team"|"7183"|0|"; sentiTokens:anular(0) ; score:0;;;"|"[Euro 2012] #Polónia 1 x 1 #Grécia. Os gregos conseguiram anular o défice. Pelo menos por enquanto. #Euro2012"|"[Euro 2012] #Polónia 1 x 1 #Grécia. Os gregos conseguiram anular o défice. Pelo menos por enquanto. #Euro2012"
"211142037687386112"|twiteuforia|"team"|"7194"|-1|"; sentiTokens:abuses(-1) ; score:-1;;;"|"RT @Avaaz: #Euro2012 kicks off with boycott. Spotlight on racism in #Poland & human rights abuses in #Ukraine: http://t.co/yVQfRg9f  ..."|"RT @Avaaz: #Euro2012 kicks off with boycott. Spotlight on racism in #Poland & human rights abuses in #Ukraine: http://t.co/yVQfRg9f  ..."
"211142037687386112"|twiteuforia|"team"|"7183"|-1|"; sentiTokens:abuses(-1) ; score:-1;;;"|"RT @Avaaz: #Euro2012 kicks off with boycott. Spotlight on racism in #Poland & human rights abuses in #Ukraine: http://t.co/yVQfRg9f  ..."|"RT @Avaaz: #Euro2012 kicks off with boycott. Spotlight on racism in #Poland & human rights abuses in #Ukraine: http://t.co/yVQfRg9f  ..."
"211134509998018561"|mparaujo|"team"|"7166"|0|"; sentiTokens:amarelo(-1) ; score:-1;;;Smiley:  :)));"|"e já levou amarelo eheheh  :))) RT @jsantanalopes: Olha, está a jogar o sokratis. #greece #euro2012"|"e já levou amarelo eheheh  :))) RT @jsantanalopes: Olha, está a jogar o sokratis. #greece #euro2012"
