ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
73821002022404097|71650592|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:deputados(0) batota(-1) ; score:-1;"|"[ECONOMICO]: Louçã diz que "batota eleitoral" nas legislativas de 2009 custou dois deputados ao BE: O coordenado... http://bit.ly/imeHFj"|"[economico]: louçã diz que "batota eleitoral" nas legislativas de 2009 custou dois deputados ao be: o coordenado... http://bit.ly/imehfj"
73821002148225024|33965196|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:deputados(0) batota(-1) ; score:-1;"|"últimas Louçã diz que "batota eleitoral" nas legislativas de 2009 custou dois deputados ao BE http://bit.ly/k4wCGQ"|"últimas louçã diz que "batota eleitoral" nas legislativas de 2009 custou dois deputados ao be http://bit.ly/k4wcgq"
73821001967874048|67843736|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:deputados(0) batota(-1) ; score:-1;"|"#DiárioEconómico: Louçã diz que "batota eleitoral" nas legislativas de 2009 custou dois deputados ao BE http://bit.ly/imeHFj"|"#diárioeconómico: louçã diz que "batota eleitoral" nas legislativas de 2009 custou dois deputados ao be http://bit.ly/imehfj"
73820064012439552|20781852|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:deputados(0) batota(-1) ; score:-1;"|"Eleições: Louçã diz que “batota eleitoral” nas legislativas de 2009 custou dois deputados ao BE http://dstk.me/P7X"|"eleições: louçã diz que “batota eleitoral” nas legislativas de 2009 custou dois deputados ao be http://dstk.me/p7x"
73817171100307456|50358317|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:publico(0) ; score:0;"|"RT @Publico: Louçã: “Não tenha fé nenhuma neste Governo” http://publico.pt/1496126"|"rt @publico: louçã: “não tenha fé nenhuma neste governo” http://publico.pt/1496126"
73813027098603521|71650592|"flouca"|"francisco louçã"|-1|"Targets: louçã,francisco louçã; sentiTokens:descontente(-1) cidadão(0) ; score:-1;"|"[DN]: Louçã para um eleitor descontente: "Não desista do país": Francisco Louçã cruza-se com um cidadão visivelm... http://bit.ly/iqx0zT"|"[dn]: louçã para um eleitor descontente: "não desista do país": francisco_louçã cruza-se com um cidadão visivelm... http://bit.ly/iqx0zt"
73810988503281665|53668717|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:oficial(0) experiência(1) esquerda(0) pública(0) ; score:1;"|"Porque insiste Louçã na auditoria à dívida? Equador: a experiência da auditoria oficial da dívida pública \ Esquerda: http://t.co/vjOuFvj"|"porque insiste louçã na auditoria à dívida? equador: a experiência da auditoria oficial da dívida pública \ esquerda: http://t.co/vjoufvj"
73806439277268992|20818437|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"#campanha #BE Louçã desvaloriza hipótese de um Governo Bloco Central lançada por Soares. «É um-do-li-tá», diz. http://tinyurl.com/3h4jub2"|"#campanha #be louçã desvaloriza hipótese de um governo bloco central lançada por soares. «é um-do-li-tá», diz. http://tinyurl.com/3h4jub2"
73791360167198720|19019970|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:; score:0;"|"Nuno Rogeiro deu hoje 2 estrelas a Francisco Louçã http://fb.me/H6ZXDRuV"|"nuno rogeiro deu hoje 2 estrelas a francisco_louçã http://fb.me/h6zxdruv"
73790779679703040|16024143|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:publico(0) sério(0) ; score:0;"|"E eu, a sério, proponho reforma aos 35 e feriado  à 6¤ RT @Publico: Louçã propõe reforma com 40 anos de descontos http://publico.pt/1496102"|"e eu, a sério, proponho reforma aos 35 e feriado  à 6¤ rt @publico: louçã propõe reforma com 40 anos de descontos http://publico.pt/1496102"
